pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,timestamp,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure
11.3,9.7,398.0,13.2,24.8,101.0,83,2025-12-12 17:00:00,25.1,52.0,11.9,1013.0
16.8,15.4,716.0,28.9,23.5,77.0,83,2025-12-12 18:00:00,23.9,63.0,9.4,1013.4
22.8,21.4,1134.0,50.4,21.8,45.0,83,2025-12-12 19:00:00,22.8,72.0,7.4,1014.0
26.4,24.7,1391.0,66.6,20.5,20.0,83,2025-12-12 20:00:00,22.1,76.0,6.2,1014.6
29.2,27.4,1349.0,73.1,20.5,11.0,82,2025-12-12 21:00:00,21.6,78.0,5.4,1014.6
32.1,29.9,1147.0,74.3,21.0,10.0,82,2025-12-12 22:00:00,21.1,80.0,4.0,1014.6
33.4,30.9,939.0,71.1,20.6,13.0,82,2025-12-12 23:00:00,20.8,78.0,3.6,1015.0
31.7,28.8,764.0,62.1,18.5,21.0,81,2025-12-13 00:00:00,20.3,80.0,2.6,1014.2
28.7,25.6,583.0,48.7,15.7,33.0,80,2025-12-13 01:00:00,19.9,81.0,2.5,1014.1
25.5,22.2,438.0,37.1,13.3,43.0,79,2025-12-13 02:00:00,19.3,83.0,3.2,1013.9
23.0,19.5,270.0,28.0,11.8,50.0,78,2025-12-13 03:00:00,18.4,85.0,3.6,1013.4
21.4,17.8,138.0,20.6,10.9,55.0,77,2025-12-13 04:00:00,17.9,85.0,3.2,1013.0
28.6,23.6,262.0,21.9,11.1,48.0,76,2025-12-13 05:00:00,17.8,84.0,3.7,1013.0
31.7,26.6,949.0,29.6,13.0,36.0,75,2025-12-13 06:00:00,18.0,84.0,4.6,1013.7
39.3,34.7,1893.0,39.7,15.7,20.0,75,2025-12-13 07:00:00,18.2,84.0,5.2,1014.4
51.1,48.4,2395.0,44.3,18.4,17.0,75,2025-12-13 08:00:00,18.1,87.0,5.4,1015.3
45.1,43.7,2017.0,38.2,20.9,39.0,76,2025-12-13 09:00:00,19.9,81.0,6.2,1015.5
33.8,32.1,1196.0,26.5,23.4,73.0,76,2025-12-13 10:00:00,22.5,69.0,7.1,1016.2
20.1,17.0,550.0,16.8,25.4,102.0,77,2025-12-13 11:00:00,24.8,53.0,11.0,1016.1
15.6,13.6,326.0,11.7,26.8,118.0,76,2025-12-13 12:00:00,25.7,44.0,11.4,1015.6
14.6,13.3,276.0,8.5,27.7,129.0,76,2025-12-13 13:00:00,26.2,40.0,12.5,1014.5
14.5,13.4,270.0,7.2,28.4,133.0,75,2025-12-13 14:00:00,26.3,39.0,13.0,1013.8
14.3,13.3,240.0,6.5,28.9,132.0,75,2025-12-13 15:00:00,26.0,42.0,13.4,1013.4
14.0,13.0,254.0,7.6,29.2,125.0,75,2025-12-13 16:00:00,25.4,46.0,13.4,1013.2
8.1,8.1,392.0,13.2,28.3,109.0,75,2025-12-13 17:00:00,25.0,55.0,12.8,1013.1
14.7,14.6,758.0,28.8,26.7,83.0,75,2025-12-13 18:00:00,24.0,62.0,10.4,1013.5
21.6,20.9,1248.0,50.3,24.5,48.0,74,2025-12-13 19:00:00,23.1,73.0,7.1,1014.3
24.0,23.2,1629.0,66.5,23.0,21.0,74,2025-12-13 20:00:00,22.4,78.0,5.6,1014.4
26.0,25.1,1830.0,72.6,23.1,11.0,74,2025-12-13 21:00:00,21.9,80.0,4.5,1014.6
29.2,28.1,1921.0,73.4,23.9,9.0,74,2025-12-13 22:00:00,21.4,80.0,2.9,1014.7
32.4,31.0,1880.0,72.5,24.1,8.0,74,2025-12-13 23:00:00,20.8,81.0,2.3,1015.3
34.3,32.9,1645.0,70.7,23.0,7.0,74,2025-12-14 00:00:00,20.0,84.0,2.5,1014.5
34.0,32.5,1278.0,67.2,21.2,6.0,74,2025-12-14 01:00:00,18.3,91.0,4.8,1014.4
31.7,30.0,946.0,62.6,19.4,7.0,75,2025-12-14 02:00:00,16.8,96.0,6.0,1014.1
29.9,28.2,662.0,56.0,17.3,9.0,76,2025-12-14 03:00:00,16.2,98.0,6.1,1014.3
30.2,28.3,413.0,48.4,15.2,11.0,76,2025-12-14 04:00:00,16.1,97.0,6.4,1014.1
33.6,32.2,321.0,47.4,16.2,6.0,77,2025-12-14 05:00:00,16.0,92.0,6.9,1014.8
32.5,31.8,526.0,47.0,16.6,4.0,78,2025-12-14 06:00:00,16.0,88.0,7.4,1015.0
37.1,36.3,889.0,46.2,17.4,3.0,78,2025-12-14 07:00:00,16.0,84.0,7.9,1015.8
45.9,45.2,1116.0,43.0,19.1,11.0,79,2025-12-14 08:00:00,16.3,81.0,8.7,1016.5
34.9,34.1,1053.0,35.3,22.2,37.0,78,2025-12-14 09:00:00,17.6,70.0,8.9,1017.2
22.5,20.4,853.0,25.3,26.3,72.0,78,2025-12-14 10:00:00,20.6,61.0,8.4,1018.1
17.9,15.4,687.0,17.3,30.6,102.0,76,2025-12-14 11:00:00,23.3,54.0,9.3,1017.9
16.9,14.6,596.0,12.8,35.2,121.0,76,2025-12-14 12:00:00,24.9,52.0,6.6,1017.2
17.9,15.9,537.0,10.4,40.0,134.0,76,2025-12-14 13:00:00,26.0,47.0,4.2,1016.1
19.4,17.5,556.0,9.6,43.9,143.0,77,2025-12-14 14:00:00,26.6,42.0,1.6,1015.3
20.9,19.0,654.0,8.3,47.1,151.0,77,2025-12-14 15:00:00,27.0,39.0,0.5,1014.4
22.2,20.4,829.0,8.8,49.4,155.0,78,2025-12-14 16:00:00,26.7,42.0,6.1,1014.4
55.1,44.5,1118.0,18.5,51.7,144.0,78,2025-12-14 17:00:00,26.4,43.0,6.4,1014.7
61.9,52.0,1703.0,43.3,49.7,108.0,84,2025-12-14 18:00:00,24.2,61.0,8.6,1015.4
68.5,59.5,2401.0,77.0,46.9,58.0,92,2025-12-14 19:00:00,22.7,70.0,5.8,1016.0
70.8,62.4,2705.0,99.8,43.7,22.0,88,2025-12-14 20:00:00,21.8,74.0,1.5,1016.2
77.1,69.4,2248.0,102.6,40.5,10.0,92,2025-12-14 21:00:00,20.5,76.0,6.0,1016.6
81.5,75.4,1396.0,94.4,37.0,12.0,96,2025-12-14 22:00:00,20.4,68.0,8.2,1016.6
77.8,73.1,737.0,81.9,32.8,18.0,100,2025-12-14 23:00:00,19.8,61.0,11.7,1016.6
78.0,73.3,519.0,64.5,26.8,29.0,104,2025-12-15 00:00:00,19.1,65.0,10.0,1016.3
78.9,74.0,494.0,42.9,20.1,45.0,108,2025-12-15 01:00:00,18.2,69.0,10.5,1016.2
78.7,73.6,500.0,25.7,15.1,58.0,113,2025-12-15 02:00:00,17.6,72.0,10.4,1016.4
76.8,71.9,469.0,16.0,12.9,65.0,117,2025-12-15 03:00:00,17.2,74.0,10.9,1015.8
73.6,68.9,470.0,10.6,12.4,70.0,122,2025-12-15 04:00:00,16.8,76.0,10.9,1015.5
71.0,66.4,545.0,8.8,12.2,69.0,126,2025-12-15 05:00:00,16.5,73.0,10.3,1015.8
68.7,64.0,763.0,15.1,13.2,63.0,129,2025-12-15 06:00:00,16.4,74.0,9.5,1016.4
68.7,64.0,1056.0,23.6,14.6,55.0,133,2025-12-15 07:00:00,16.1,77.0,8.4,1017.4
70.1,65.4,1265.0,28.7,16.2,55.0,136,2025-12-15 08:00:00,16.1,78.0,7.9,1018.1
69.6,65.7,1328.0,27.3,17.8,69.0,138,2025-12-15 09:00:00,17.7,66.0,9.3,1018.7
67.8,63.1,1308.0,22.4,19.5,91.0,141,2025-12-15 10:00:00,20.0,56.0,11.3,1019.5
64.3,57.9,1228.0,17.6,21.2,112.0,146,2025-12-15 11:00:00,22.3,47.0,11.0,1019.0
56.0,49.9,1046.0,13.4,23.3,130.0,150,2025-12-15 12:00:00,24.6,38.0,9.7,1018.2
46.9,42.3,805.0,9.2,25.4,147.0,151,2025-12-15 13:00:00,26.2,31.0,8.7,1017.2
41.8,38.0,660.0,7.1,26.8,157.0,151,2025-12-15 14:00:00,27.1,27.0,7.2,1016.0
39.1,35.6,690.0,6.6,26.9,161.0,152,2025-12-15 15:00:00,27.6,25.0,5.7,1014.8
38.0,34.8,816.0,8.2,26.1,158.0,152,2025-12-15 16:00:00,27.6,25.0,4.1,1014.3
35.2,33.3,953.0,15.0,27.8,144.0,152,2025-12-15 17:00:00,27.6,27.0,4.0,1014.5
51.9,50.3,1101.0,37.3,26.9,111.0,152,2025-12-15 18:00:00,26.1,37.0,3.3,1015.1
63.1,61.5,1259.0,67.2,25.5,65.0,152,2025-12-15 19:00:00,24.3,48.0,1.9,1016.1
57.5,56.3,1345.0,82.9,23.7,36.0,152,2025-12-15 20:00:00,23.0,51.0,4.7,1016.4
56.0,54.6,1301.0,70.9,21.1,39.0,152,2025-12-15 21:00:00,21.9,52.0,7.9,1016.8
58.1,56.1,1184.0,44.7,18.0,59.0,152,2025-12-15 22:00:00,21.3,53.0,8.1,1016.4
60.1,57.5,1078.0,23.7,15.7,75.0,151,2025-12-15 23:00:00,19.8,55.0,9.0,1017.0
60.5,57.6,1014.0,15.5,14.7,79.0,151,2025-12-16 00:00:00,18.9,59.0,9.3,1016.4
59.6,56.6,962.0,12.5,14.5,80.0,151,2025-12-16 01:00:00,18.3,60.0,9.7,1016.2
57.9,54.7,915.0,10.5,14.6,81.0,150,2025-12-16 02:00:00,17.8,61.0,10.2,1015.8
55.9,52.7,852.0,7.9,14.7,84.0,149,2025-12-16 03:00:00,17.4,63.0,10.2,1015.1
54.1,51.0,795.0,6.4,15.0,88.0,147,2025-12-16 04:00:00,17.0,65.0,9.9,1014.6
53.2,50.1,804.0,7.1,15.1,87.0,146,2025-12-16 05:00:00,16.5,65.0,10.0,1015.3
52.7,49.7,953.0,11.6,16.7,84.0,144,2025-12-16 06:00:00,16.3,66.0,9.9,1015.7
54.5,51.7,1169.0,17.7,18.9,82.0,142,2025-12-16 07:00:00,16.1,67.0,9.9,1016.4
57.6,54.8,1293.0,21.1,21.2,85.0,141,2025-12-16 08:00:00,16.4,66.0,9.7,1016.7
59.8,57.5,1240.0,19.3,23.9,100.0,140,2025-12-16 09:00:00,18.1,55.0,11.6,1017.4
61.2,58.3,1096.0,14.9,26.6,121.0,139,2025-12-16 10:00:00,20.5,46.0,15.7,1018.3
57.4,53.9,957.0,11.0,28.0,138.0,139,2025-12-16 11:00:00,23.1,40.0,17.2,1017.7
47.0,44.0,840.0,8.4,26.8,148.0,138,2025-12-16 12:00:00,25.5,32.0,18.5,1016.8
38.0,35.7,729.0,6.4,24.2,153.0,138,2025-12-16 13:00:00,27.3,27.0,18.4,1015.7
33.3,31.5,672.0,5.6,22.1,155.0,137,2025-12-16 14:00:00,28.2,25.0,17.3,1014.6
30.7,29.3,701.0,6.4,21.3,154.0,136,2025-12-16 15:00:00,28.5,25.0,16.3,1014.0
29.5,28.2,785.0,8.5,21.0,148.0,136,2025-12-16 16:00:00,28.3,26.0,15.4,1013.6
48.2,45.8,878.0,12.3,21.8,139.0,135,2025-12-16 17:00:00,27.7,29.0,14.4,1013.6
54.5,52.7,987.0,17.0,20.9,125.0,136,2025-12-16 18:00:00,26.2,36.0,12.6,1013.8
57.2,55.5,1106.0,23.4,19.7,105.0,136,2025-12-16 19:00:00,24.6,38.0,13.0,1014.5
58.1,56.2,1165.0,27.0,19.0,90.0,136,2025-12-16 20:00:00,23.2,40.0,12.6,1015.4
60.1,58.0,1122.0,25.4,19.3,84.0,136,2025-12-16 21:00:00,22.0,43.0,11.5,1015.6
62.4,60.1,1019.0,21.1,20.2,83.0,136,2025-12-16 22:00:00,21.1,46.0,10.9,1016.1
64.3,61.7,918.0,17.0,21.1,84.0,137,2025-12-16 23:00:00,20.2,47.0,11.3,1016.0
65.0,62.4,833.0,14.0,22.0,86.0,137,2025-12-17 00:00:00,19.5,49.0,11.1,1015.8
64.7,62.2,749.0,11.2,22.9,90.0,138,2025-12-17 01:00:00,19.0,49.0,10.8,1015.7
64.0,61.5,682.0,9.1,23.9,93.0,138,2025-12-17 02:00:00,18.5,50.0,10.8,1015.4
62.9,60.5,609.0,7.3,24.7,94.0,139,2025-12-17 03:00:00,18.1,51.0,10.7,1015.0
62.2,59.8,553.0,6.2,25.4,95.0,140,2025-12-17 04:00:00,17.7,52.0,10.4,1015.0
60.8,58.6,595.0,7.1,24.9,92.0,141,2025-12-17 05:00:00,16.8,56.0,9.7,1015.5
61.0,58.8,841.0,11.7,26.8,90.0,141,2025-12-17 06:00:00,16.6,56.0,9.5,1016.1
62.6,60.5,1186.0,17.8,29.3,88.0,142,2025-12-17 07:00:00,16.5,56.0,9.3,1016.8
65.0,63.1,1398.0,21.2,31.1,91.0,143,2025-12-17 08:00:00,16.8,55.0,9.6,1017.3
65.7,64.3,1356.0,19.4,31.7,103.0,144,2025-12-17 09:00:00,18.7,44.0,11.3,1018.1
63.6,61.9,1182.0,14.9,31.5,120.0,145,2025-12-17 10:00:00,21.1,36.0,15.0,1018.7
49.5,47.7,1007.0,11.0,30.5,135.0,145,2025-12-17 11:00:00,23.8,32.0,16.4,1018.4
35.0,33.4,851.0,8.4,28.1,145.0,145,2025-12-17 12:00:00,26.2,29.0,17.5,1017.7
32.5,30.2,694.0,6.4,24.8,152.0,143,2025-12-17 13:00:00,27.4,29.0,16.7,1016.7
32.7,29.9,615.0,5.8,22.7,155.0,143,2025-12-17 14:00:00,27.9,29.0,14.7,1016.1
32.7,29.9,632.0,4.9,22.6,158.0,143,2025-12-17 15:00:00,27.9,30.0,13.1,1015.1
32.9,30.0,725.0,5.4,23.5,157.0,143,2025-12-17 16:00:00,27.5,32.0,11.2,1015.0
38.3,34.9,920.0,13.3,22.9,136.0,143,2025-12-17 17:00:00,27.0,38.0,9.7,1014.4
51.1,48.5,1340.0,35.7,24.5,102.0,142,2025-12-17 18:00:00,25.6,47.0,5.4,1015.0
63.1,60.8,1860.0,65.8,26.6,55.0,141,2025-12-17 19:00:00,24.3,55.0,2.5,1016.0
62.9,61.0,2130.0,83.7,27.0,24.0,142,2025-12-17 20:00:00,23.4,58.0,3.7,1016.6
50.8,49.5,1923.0,77.9,24.1,24.0,142,2025-12-17 21:00:00,22.0,59.0,7.4,1016.9
40.9,39.8,1467.0,59.7,19.5,39.0,142,2025-12-17 22:00:00,21.4,56.0,8.0,1016.4
34.5,33.5,1092.0,43.1,15.8,53.0,139,2025-12-17 23:00:00,20.2,58.0,9.2,1017.1
30.6,29.7,932.0,32.4,14.0,60.0,137,2025-12-18 00:00:00,19.4,61.0,8.9,1016.6
28.6,27.8,855.0,23.3,13.2,65.0,133,2025-12-18 01:00:00,18.7,62.0,8.4,1016.7
28.0,27.1,793.0,16.6,13.0,68.0,130,2025-12-18 02:00:00,18.2,64.0,7.4,1016.9
28.2,27.2,699.0,12.3,13.4,69.0,126,2025-12-18 03:00:00,17.6,66.0,7.2,1016.6
28.9,27.8,621.0,10.5,14.3,68.0,122,2025-12-18 04:00:00,17.1,68.0,7.2,1016.5
28.2,27.1,634.0,13.3,13.9,59.0,119,2025-12-18 05:00:00,16.3,70.0,7.2,1016.7
29.8,28.6,812.0,22.0,15.3,49.0,116,2025-12-18 06:00:00,16.0,70.0,7.2,1017.4
34.0,32.5,1082.0,33.8,17.3,36.0,113,2025-12-18 07:00:00,15.7,69.0,7.5,1018.0
41.1,39.5,1300.0,40.9,20.0,34.0,110,2025-12-18 08:00:00,15.9,68.0,7.0,1019.1
44.8,43.1,1440.0,39.2,23.5,52.0,107,2025-12-18 09:00:00,17.7,54.0,8.2,1019.6
45.9,43.9,1529.0,32.9,27.7,82.0,105,2025-12-18 10:00:00,19.9,48.0,7.9,1019.9
39.2,35.6,1506.0,26.4,32.1,109.0,103,2025-12-18 11:00:00,23.3,37.0,6.0,1019.3
40.3,35.7,1260.0,20.4,37.0,132.0,102,2025-12-18 12:00:00,25.8,29.0,5.7,1018.1
42.6,37.3,901.0,14.3,42.2,152.0,102,2025-12-18 13:00:00,27.1,27.0,4.0,1017.0
44.2,38.4,700.0,11.0,46.5,167.0,103,2025-12-18 14:00:00,28.0,26.0,2.3,1016.3
45.1,39.3,811.0,9.1,49.9,177.0,104,2025-12-18 15:00:00,28.3,26.0,2.2,1015.4
46.1,40.7,1079.0,9.9,52.4,181.0,105,2025-12-18 16:00:00,27.9,30.0,5.8,1015.1
50.1,45.6,1316.0,20.7,59.9,171.0,106,2025-12-18 17:00:00,26.8,40.0,8.1,1014.7
68.2,65.0,1452.0,49.7,56.4,129.0,116,2025-12-18 18:00:00,24.3,56.0,9.1,1015.4
74.3,71.7,1556.0,89.2,51.3,70.0,126,2025-12-18 19:00:00,23.0,61.0,5.6,1016.0
73.1,70.8,1642.0,115.7,46.4,26.0,117,2025-12-18 20:00:00,22.3,61.0,4.1,1016.4
71.9,70.1,1753.0,117.7,42.4,11.0,111,2025-12-18 21:00:00,21.3,64.0,4.2,1016.5
71.9,70.3,1845.0,106.8,38.6,10.0,113,2025-12-18 22:00:00,20.3,69.0,4.3,1016.6
67.8,66.6,1805.0,94.0,34.2,13.0,116,2025-12-18 23:00:00,18.5,80.0,5.5,1017.2
59.4,58.1,1522.0,82.4,28.4,16.0,120,2025-12-19 00:00:00,17.9,84.0,5.9,1016.5
51.2,49.7,1106.0,68.9,22.0,23.0,123,2025-12-19 01:00:00,17.8,82.0,6.2,1016.3
45.3,43.5,776.0,55.8,17.2,30.0,125,2025-12-19 02:00:00,17.7,78.0,6.9,1015.8
41.8,40.0,592.0,42.1,14.7,39.0,127,2025-12-19 03:00:00,17.8,73.0,7.4,1015.2
40.0,38.2,495.0,28.7,13.7,49.0,128,2025-12-19 04:00:00,17.7,70.0,7.1,1014.9
38.4,36.6,522.0,22.0,13.2,52.0,129,2025-12-19 05:00:00,18.3,66.0,6.9,1015.3
38.9,37.0,748.0,26.1,14.5,48.0,130,2025-12-19 06:00:00,18.4,63.0,7.4,1015.5
41.8,39.8,1099.0,31.6,16.3,44.0,131,2025-12-19 07:00:00,18.4,60.0,7.1,1015.9
46.8,44.8,1390.0,34.3,18.3,48.0,132,2025-12-19 08:00:00,18.6,59.0,6.9,1016.2
50.9,49.2,1581.0,31.6,20.0,68.0,132,2025-12-19 09:00:00,20.2,49.0,7.8,1016.5
50.6,48.4,1712.0,26.1,21.9,97.0,133,2025-12-19 10:00:00,22.8,41.0,8.8,1017.5
46.7,43.4,1724.0,20.9,25.0,123.0,133,2025-12-19 11:00:00,25.3,34.0,8.7,1016.9
43.1,39.2,1508.0,16.4,30.7,142.0,134,2025-12-19 12:00:00,27.2,29.0,9.5,1016.1
42.7,38.8,1173.0,12.2,37.6,157.0,135,2025-12-19 13:00:00,28.3,28.0,9.8,1014.9
41.9,38.3,984.0,10.5,42.6,166.0,135,2025-12-19 14:00:00,28.8,28.0,9.2,1014.2
40.7,37.5,989.0,11.4,44.3,170.0,135,2025-12-19 15:00:00,28.7,30.0,9.4,1013.1
41.1,38.2,1140.0,14.7,44.0,169.0,135,2025-12-19 16:00:00,27.8,35.0,9.4,1012.7
43.9,41.3,1556.0,19.9,47.8,168.0,134,2025-12-19 17:00:00,26.9,40.0,7.7,1012.1
61.0,59.0,2539.0,42.2,44.2,135.0,134,2025-12-19 18:00:00,25.8,46.0,6.2,1012.4
67.1,65.4,3787.0,73.1,39.3,88.0,133,2025-12-19 19:00:00,24.8,54.0,3.7,1012.9
69.4,67.5,4515.0,98.3,36.8,51.0,133,2025-12-19 20:00:00,24.0,58.0,2.3,1013.3
72.9,71.2,4283.0,113.3,39.7,32.0,132,2025-12-19 21:00:00,23.3,61.0,2.2,1013.4
79.2,77.1,3530.0,122.6,44.9,21.0,132,2025-12-19 22:00:00,22.0,67.0,3.6,1013.3
86.8,84.8,2787.0,124.7,47.0,15.0,133,2025-12-19 23:00:00,20.6,73.0,4.1,1014.3
87.5,85.7,2189.0,116.6,42.8,12.0,135,2025-12-20 00:00:00,20.3,74.0,3.6,1013.6
81.0,79.4,1600.0,101.3,35.5,13.0,138,2025-12-20 01:00:00,20.1,74.0,3.5,1013.5
73.6,71.9,1143.0,87.3,29.0,14.0,141,2025-12-20 02:00:00,19.6,76.0,3.8,1013.1
67.5,66.1,812.0,76.7,24.2,15.0,144,2025-12-20 03:00:00,19.1,77.0,4.2,1012.7
61.9,60.3,613.0,67.4,20.3,16.0,147,2025-12-20 04:00:00,18.7,75.0,4.7,1012.0
63.1,61.5,684.0,65.3,18.6,13.0,149,2025-12-20 05:00:00,18.5,75.0,4.8,1012.7
60.5,58.6,1277.0,64.1,18.9,10.0,150,2025-12-20 06:00:00,18.4,75.0,5.0,1012.9
63.1,61.0,2140.0,62.2,19.8,7.0,151,2025-12-20 07:00:00,18.1,78.0,5.0,1013.2
73.8,71.9,2653.0,58.4,23.8,17.0,151,2025-12-20 08:00:00,18.1,78.0,5.1,1013.6
76.4,75.0,2462.0,51.8,34.7,52.0,152,2025-12-20 09:00:00,19.7,72.0,5.1,1014.1
61.0,58.3,1921.0,43.4,48.8,99.0,152,2025-12-20 10:00:00,23.0,50.0,4.4,1014.7
58.0,54.9,1477.0,34.9,57.5,136.0,153,2025-12-20 11:00:00,26.0,39.0,2.3,1014.8
48.2,45.8,1309.0,25.6,56.0,154.0,153,2025-12-20 12:00:00,27.5,36.0,2.5,1013.7
41.1,39.0,1237.0,16.2,49.1,162.0,153,2025-12-20 13:00:00,28.0,37.0,6.5,1012.5
38.2,36.4,1167.0,10.8,42.7,164.0,153,2025-12-20 14:00:00,27.9,39.0,8.4,1011.6
36.8,35.2,1038.0,10.7,38.8,161.0,153,2025-12-20 15:00:00,27.5,42.0,8.4,1010.9
37.4,35.6,912.0,14.5,35.5,152.0,153,2025-12-20 16:00:00,26.8,46.0,8.4,1010.7
51.3,48.9,876.0,21.3,43.6,162.0,153,2025-12-20 17:00:00,26.4,50.0,8.7,1010.9
59.1,57.3,966.0,35.0,40.5,133.0,153,2025-12-20 18:00:00,25.1,57.0,6.2,1011.2
63.8,61.9,1146.0,53.9,36.2,94.0,153,2025-12-20 19:00:00,24.1,63.0,4.5,1011.8
65.2,63.1,1398.0,68.6,32.6,61.0,153,2025-12-20 20:00:00,23.2,67.0,3.4,1012.2
65.9,63.8,1854.0,76.1,31.0,42.0,153,2025-12-20 21:00:00,22.4,72.0,3.3,1012.7
67.1,65.0,2382.0,79.4,30.2,31.0,153,2025-12-20 22:00:00,21.7,77.0,4.1,1012.8
68.9,66.6,2567.0,77.5,28.6,26.0,152,2025-12-20 23:00:00,21.4,85.0,4.0,1012.9
66.4,64.0,2088.0,67.7,25.1,30.0,152,2025-12-21 00:00:00,21.1,88.0,4.2,1012.7
59.5,57.2,1265.0,52.7,20.8,41.0,152,2025-12-21 01:00:00,21.0,90.0,3.3,1012.8
52.5,50.1,646.0,39.5,17.2,50.0,151,2025-12-21 02:00:00,20.8,91.0,3.1,1012.9
48.8,45.9,402.0,29.0,14.8,57.0,151,2025-12-21 03:00:00,20.5,93.0,2.9,1012.4
44.7,41.9,361.0,20.3,13.2,63.0,150,2025-12-21 04:00:00,20.0,94.0,3.0,1012.0
40.3,37.5,556.0,17.1,11.5,63.0,149,2025-12-21 05:00:00,19.7,94.0,3.3,1012.2
40.9,38.1,1225.0,28.9,13.0,47.0,146,2025-12-21 06:00:00,19.6,94.0,3.3,1012.7
48.4,45.5,2130.0,44.6,15.1,26.0,144,2025-12-21 07:00:00,19.9,93.0,3.3,1013.3
61.2,58.3,2593.0,52.3,17.4,18.0,142,2025-12-21 08:00:00,20.2,92.0,3.2,1014.4
56.9,54.5,2181.0,44.3,20.0,36.0,141,2025-12-21 09:00:00,21.6,88.0,3.8,1014.8
44.0,39.3,1326.0,28.3,22.6,68.0,139,2025-12-21 10:00:00,23.9,77.0,5.1,1015.6
38.0,25.1,654.0,15.5,24.3,92.0,137,2025-12-21 11:00:00,24.9,70.0,7.8,1015.5
40.9,20.4,417.0,10.2,24.1,101.0,134,2025-12-21 12:00:00,25.7,67.0,9.8,1014.7
45.5,19.4,362.0,8.1,22.9,102.0,131,2025-12-21 13:00:00,25.8,67.0,11.9,1013.9
45.6,18.5,351.0,7.7,22.0,101.0,129,2025-12-21 14:00:00,25.9,63.0,12.3,1013.4
43.8,17.3,330.0,7.7,22.0,98.0,127,2025-12-21 15:00:00,25.6,61.0,13.0,1012.7
40.9,16.5,354.0,9.5,22.4,93.0,125,2025-12-21 16:00:00,25.3,61.0,13.8,1012.5
41.1,18.3,445.0,14.5,23.8,88.0,123,2025-12-21 17:00:00,24.9,59.0,11.9,1012.6
36.3,22.8,683.0,28.6,22.9,69.0,120,2025-12-21 18:00:00,24.1,64.0,9.8,1013.0
35.6,25.9,989.0,47.7,21.6,43.0,117,2025-12-21 19:00:00,23.4,68.0,6.5,1013.9
34.3,26.7,1150.0,60.0,20.2,26.0,113,2025-12-21 20:00:00,22.8,69.0,5.4,1015.0
32.5,25.7,1035.0,59.6,18.6,25.0,109,2025-12-21 21:00:00,22.1,70.0,5.1,1015.2
30.5,24.4,774.0,52.5,16.9,32.0,105,2025-12-21 22:00:00,21.6,70.0,4.1,1015.1
28.3,22.4,548.0,44.5,15.1,40.0,101,2025-12-21 23:00:00,20.9,71.0,5.2,1014.7
25.6,19.6,415.0,36.6,13.0,46.0,97,2025-12-22 00:00:00,20.4,74.0,4.6,1014.7
23.2,17.3,316.0,27.7,10.8,53.0,93,2025-12-22 01:00:00,19.8,78.0,4.7,1014.9
21.8,16.1,252.0,21.0,9.3,57.0,89,2025-12-22 02:00:00,19.2,83.0,5.1,1015.2
20.7,15.3,204.0,16.9,8.7,57.0,86,2025-12-22 03:00:00,18.7,86.0,4.7,1014.8
19.2,14.5,191.0,14.8,8.8,54.0,84,2025-12-22 04:00:00,17.9,89.0,4.9,1014.5
18.7,16.0,268.0,19.4,9.8,42.0,81,2025-12-22 05:00:00,17.5,90.0,4.5,1014.5
18.7,15.7,513.0,27.6,11.2,33.0,79,2025-12-22 06:00:00,16.7,93.0,5.2,1014.7
23.1,19.6,849.0,38.4,13.3,21.0,77,2025-12-22 07:00:00,16.1,95.0,6.0,1015.1
31.4,27.2,1099.0,43.6,15.4,20.0,75,2025-12-22 08:00:00,16.3,93.0,6.3,1015.8
33.3,27.9,1196.0,37.7,17.7,40.0,72,2025-12-22 09:00:00,18.4,82.0,6.9,1016.5
34.6,25.8,1208.0,26.1,20.2,71.0,70,2025-12-22 10:00:00,20.8,61.0,8.7,1017.4
43.3,28.2,1159.0,16.4,21.9,97.0,69,2025-12-22 11:00:00,22.6,46.0,6.2,1017.4
50.4,27.7,1019.0,11.1,22.2,111.0,69,2025-12-22 12:00:00,24.7,34.0,4.9,1016.4
51.5,27.8,818.0,7.7,21.9,119.0,70,2025-12-22 13:00:00,26.0,32.0,4.0,1015.5
49.4,28.0,672.0,6.3,22.1,124.0,70,2025-12-22 14:00:00,26.8,31.0,4.6,1014.8
48.0,28.5,613.0,5.3,23.5,131.0,71,2025-12-22 15:00:00,26.8,33.0,6.9,1014.0
47.5,29.8,609.0,6.3,25.5,135.0,72,2025-12-22 16:00:00,25.9,38.0,8.7,1013.7
66.4,42.3,675.0,14.8,32.3,130.0,73,2025-12-22 17:00:00,25.7,38.0,9.7,1013.4
75.2,57.5,876.0,40.6,32.4,95.0,75,2025-12-22 18:00:00,24.3,44.0,9.7,1013.8
75.9,63.1,1148.0,75.9,32.5,48.0,79,2025-12-22 19:00:00,23.0,51.0,5.6,1014.5
77.1,66.1,1317.0,99.2,32.2,15.0,82,2025-12-22 20:00:00,22.2,55.0,3.5,1015.5
82.2,72.9,1291.0,101.1,31.6,9.0,85,2025-12-22 21:00:00,20.9,63.0,4.6,1016.0
85.2,79.4,1161.0,91.0,30.6,17.0,90,2025-12-22 22:00:00,20.4,63.0,4.7,1016.1
